eval_video/len_s/h4_thrust_aim,timing/sps,eval_video/return_s/h3_point_the_thruster,eval_avg/return_s/h5_rotate_fall,eval_video/len_s/h0_weak_thrust,eval_avg/solve_rate_s/h1_thrust_over_ball,episode_length,timing/num_updates,eval_video/len_s/h8_unicycle_balance,eval_avg/return_s/h8_unicycle_balance,eval_video/len_s/h6_unicycle_right,_step,media/eval_video_s/h3_point_the_thruster,media/eval_video_s/h7_unicycle_left,media/eval_video_s/h1_thrust_over_ball,media/eval_video_s/h2_one_wheel_car,media/eval_video_s/h6_unicycle_right,timing/sps_agg,eval_video/return_s/h1_thrust_over_ball,media/eval_video_s/h4_thrust_aim,eval_avg/solve_rate_s/h5_rotate_fall,media/eval_video_s/h0_weak_thrust,eval_avg/solve_rate_s/h7_unicycle_left,media/eval_video_s/h5_rotate_fall,eval/mean_eval_solve,media/eval_video_s/h9_explode_then_thrust_over,eval_video/return_s/h7_unicycle_left,media/eval_video_s/h8_unicycle_balance,eval_avg/solve_rate_s/h8_unicycle_balance,eval_video/return_s/h2_one_wheel_car,eval_avg/solve_rate_s/h2_one_wheel_car,eval_video/return_s/h4_thrust_aim,eval_avg/return_s/h2_one_wheel_car,eval_video/len_s/h3_point_the_thruster,eval_video/return_s/h6_unicycle_right,_runtime,eval_avg/return_s/h1_thrust_over_ball,eval_video/return_s/h8_unicycle_balance,timing/num_env_steps,eval_avg/return_s/h9_explode_then_thrust_over,num_completed_episodes,eval_avg/solve_rate_s/h4_thrust_aim,eval_video/return_s/h0_weak_thrust,eval_video/return_s/h5_rotate_fall,eval_video/len_s/h2_one_wheel_car,eval_avg/return_s/h4_thrust_aim,eval/mean_eval_return,eval_avg/return_s/h7_unicycle_left,eval_avg/return_s/h6_unicycle_right,eval_video/len_s/h7_unicycle_left,eval_avg/solve_rate_s/h3_point_the_thruster,episode_solved,eval_video/return_s/h9_explode_then_thrust_over,eval_avg/return_s/h3_point_the_thruster,eval_video/len_s/h1_thrust_over_ball,eval_avg/solve_rate_s/h0_weak_thrust,eval/mean_eval_eplen,_timestamp,eval_avg/return_s/h0_weak_thrust,eval_avg/solve_rate_s/h6_unicycle_right,eval_video/len_s/h9_explode_then_thrust_over,eval_avg/solve_rate_s/h9_explode_then_thrust_over,episode_return,eval_video/len_s/h5_rotate_fall
,41193.31285589687,,,,,249.31678771972656,10,,,,10,,,,,,29510.98932009056,,,,,,,,,,,,,,,,,,712.714364182,,,20480000,,7958,,,,,,,,,,,0.02349836565554142,,,,,,1763153890.962349,,,,,-0.055937837809324265,
,41164.42988361586,,,,,249.73965454101562,11,,,,11,,,,,,30290.54375193203,,,,,,,,,,,,,,,,,,762.467617265,,,22528000,,8189,,,,,,,,,,,0.02478935196995735,,,,,,1763153940.7140055,,,,,-0.05027645081281662,
,41157.88994492874,,,,,250.34701538085938,12,,,,12,,,,,,30972.032774887095,,,,,,,,,,,,,,,,,,812.226912178,,,24576000,,8187,,,,,,,,,,,0.02052033692598343,,,,,,1763153990.4736986,,,,,-0.05493675172328949,
,41160.69733939826,,,,,249.7814178466797,13,,,,13,,,,,,31573.22045223458,,,,,,,,,,,,,,,,,,861.983925612,,,26624000,,8221,,,,,,,,,,,0.02043546922504902,,,,,,1763154040.229589,,,,,-0.05938813462853432,
,41159.28600141037,,,,,249.92262268066406,14,,,,14,,,,,,32107.352982921515,,,,,,,,,,,,,,,,,,911.740781102,,,28672000,,8233,,,,,,,,,,,0.021377382799983025,,,,,,1763154089.987533,,,,,-0.057760611176490784,
,40991.973963303295,,,,,250.3029022216797,15,,,,15,,,,,,32578.085690888624,,,,,,,,,,,,,,,,,,961.70136512,,,30720000,,8250,,,,,,,,,,,0.02351515181362629,,,,,,1763154139.9486835,,,,,-0.04864644631743431,
,41158.03962352498,,,,,250.27508544921875,16,,,,16,,,,,,33008.14806815583,,,,,,,,,,,,,,,,,,1011.460366568,,,32768000,,8241,,,,,,,,,,,0.022934110835194588,,,,,,1763154189.7079685,,,,,-0.0527707003057003,
,41169.9148331281,,,,,249.24215698242188,17,,,,17,,,,,,33397.61514036248,,,,,,,,,,,,,,,,,,1061.206764142,,,34816000,,8263,,,,,,,,,,,0.023478155955672264,,,,,,1763154239.4532795,,,,,-0.05710846185684204,
,41171.08141926608,,,,,250.06964111328125,18,,,,18,,,,,,33751.6491116495,,,,,,,,,,,,,,,,,,1110.9491207,,,36864000,,8184,,,,,,,,,,,0.025659823790192604,,,,,,1763154289.1967967,,,,,-0.04846104234457016,
,41159.36745246631,,,,,250.428466796875,19,,,,19,,,,,,34074.417211087326,,,,,,,,,,,,,,,,,,1160.706180198,,,38912000,,8178,,,,,,,,,,,0.01968696527183056,,,,,,1763154338.9547317,,,,,-0.056437376886606216,
,41063.26456921021,,,,,249.94004821777344,20,,,,20,,,,,,34366.87427828164,,,,,,,,,,,,,,,,,,1210.581114563,,,40960000,,8140,,,,,,,,,,,0.021744471043348312,,,,,,1763154388.8289564,,,,,-0.05266088992357254,
,41171.31091616829,,,,,250.83584594726562,21,,,,21,,,,,,34639.48922527257,,,,,,,,,,,,,,,,,,1260.326049734,,,43008000,,8102,,,,,,,,,,,0.022587016224861145,,,,,,1763154438.5722153,,,,,-0.05063863843679428,
,41176.61531627208,,,,,250.66098022460938,22,,,,22,,,,,,34891.274524559565,,,,,,,,,,,,,,,,,,1310.0625675,,,45056000,,8156,,,,,,,,,,,0.02341834269464016,,,,,,1763154488.3093247,,,,,-0.050417933613061905,
,41163.211401669585,,,,,250.05491638183594,23,,,,23,,,,,,35123.959348668104,,,,,,,,,,,,,,,,,,1359.816391321,,,47104000,,8177,,,,,,,,,,,0.02140149287879467,,,,,,1763154538.0622206,,,,,-0.055771682411432266,
,41184.14629195764,,,,,250.12698364257812,24,,,,24,,,,,,35340.63949271246,,,,,,,,,,,,,,,,,,1409.543346505,,,49152000,,8198,,,,,,,,,,,0.022932423278689384,,,,,,1763154587.7901757,,,,,-0.052387163043022156,
,41202.086462685205,,,,,250.2298126220703,25,,,,25,,,,,,35542.89409365651,,,,,,,,,,,,,,,,,,1459.248557626,,,51200000,,8211,,,,,,,,,,,0.024601144716143608,,,,,,1763154637.4965844,,,,,-0.048885881900787354,
,41185.64404999175,,,,,250.9379119873047,26,,,,26,,,,,,35731.18049766913,,,,,,,,,,,,,,,,,,1508.976027344,,,53248000,,8182,,,,,,,,,,,0.022366169840097427,,,,,,1763154687.2227314,,,,,-0.048573751002550125,
,41145.463911572886,,,,,250.3021697998047,27,,,,27,,,,,,35906.17499845231,,,,,,,,,,,,,,,,,,1558.750291184,,,55296000,,8214,,,,,,,,,,,0.021670319139957428,,,,,,1763154736.9975603,,,,,-0.05434871464967728,
,41165.29669289242,,,,,249.76185607910156,28,,,,28,,,,,,36070.755803175976,,,,,,,,,,,,,,,,,,1608.499781816,,,57344000,,8201,,,,,,,,,,,0.02389952354133129,,,,,,1763154786.7476892,,,,,-0.051649756729602814,
,41085.13287466001,,,,,249.49945068359375,29,,,,29,,,,,,36223.203599922104,,,,,,,,,,,,,,,,,,1658.349265729,,,59392000,,8231,,,,,,,,,,,0.027943141758441925,,,,,,1763154836.5958204,,,,,-0.047259371727705,
,41095.64577744574,,,,,250.68348693847656,30,,,,30,,,,,,36366.929907821424,,,,,,,,,,,,,,,,,,1708.183981898,,,61440000,,8145,,,,,,,,,,,0.024063842371106148,,,,,,1763154886.4305875,,,,,-0.05008982867002487,
,41077.16426538766,,,,,250.19808959960938,31,,,,31,,,,,,36501.949386241875,,,,,,,,,,,,,,,,,,1758.040571725,,,63488000,,8188,,,,,,,,,,,0.02430385909974575,,,,,,1763154936.2882385,,,,,-0.050432704389095306,
,41131.2967868173,,,,,249.93814086914062,32,,,,32,,,,,,36630.787288553074,,,,,,,,,,,,,,,,,,1807.831741465,,,65536000,,8147,,,,,,,,,,,0.023198723793029785,,,,,,1763154986.0797286,,,,,-0.05283326655626297,
,41095.67448227189,,,,,249.87255859375,33,,,,33,,,,,,36751.785480599705,,,,,,,,,,,,,,,,,,1857.668002685,,,67584000,,8192,,,,,,,,,,,0.0260009765625,,,,,,1763155035.915092,,,,,-0.04980652034282684,
,41105.867230100484,,,,,250.1045379638672,34,,,,34,,,,,,36866.63981850367,,,,,,,,,,,,,,,,,,1907.490282944,,,69632000,,8179,,,,,,,,,,,0.02237437292933464,,,,,,1763155085.7372766,,,,,-0.05520223081111908,
,41136.47622682908,,,,,250.6031036376953,35,,,,35,,,,,,36976.29761844727,,,,,,,,,,,,,,,,,,1957.276117008,,,71680000,,8191,,,,,,,,,,,0.01965571939945221,,,,,,1763155135.5231473,,,,,-0.05621711164712906,
,41151.906453712916,,,,,250.47779846191406,36,,,,36,,,,,,37080.81212746821,,,,,,,,,,,,,,,,,,2007.042022979,,,73728000,,8173,,,,,,,,,,,0.022146090865135193,,,,,,1763155185.2895892,,,,,-0.05177444964647293,
,41153.871116860755,,,,,250.72691345214844,37,,,,37,,,,,,37180.26578804852,,,,,,,,,,,,,,,,,,2056.808193578,,,75776000,,8177,,,,,,,,,,,0.020545432344079018,,,,,,1763155235.053966,,,,,-0.053696442395448685,
,41173.52688674786,,,,,250.0652313232422,38,,,,38,,,,,,37275.40255381163,,,,,,,,,,,,,,,,,,2106.547867054,,,77824000,,8216,,,,,,,,,,,0.02142161689698696,,,,,,1763155284.7947054,,,,,-0.05670011788606644,
,41179.878525911925,,,,,249.6215057373047,39,,,,39,,,,,,37366.24578066249,,,,,,,,,,,,,,,,,,2156.280812332,,,79872000,,8209,,,,,,,,,,,0.02143988385796547,,,,,,1763155334.5276797,,,,,-0.05642047896981239,
,41150.373496137014,,,,,249.69088745117188,40,,,,40,,,,,,37452.34734765138,,,,,,,,,,,,,,,,,,2206.048486917,,,81920000,,8214,,,,,,,,,,,0.023374726995825768,,,,,,1763155384.2963152,,,,,-0.05706882104277611,
,41148.153118147675,,,,,250.12013244628906,41,,,,41,,,,,,37534.57282679487,,,,,,,,,,,,,,,,,,2255.820601946,,,83968000,,8174,,,,,,,,,,,0.02361145056784153,,,,,,1763155434.0678282,,,,,-0.05341696739196777,
,41152.49238279052,,,,,250.50477600097656,42,,,,42,,,,,,37613.305495762586,,,,,,,,,,,,,,,,,,2305.587209181,,,86016000,,8178,,,,,,,,,,,0.020542919635772705,,,,,,1763155483.8341937,,,,,-0.05627446621656418,
,41149.78053083669,,,,,249.9164581298828,43,,,,43,,,,,,37688.631509667895,,,,,,,,,,,,,,,,,,2355.35579198,,,88064000,,8152,,,,,,,,,,,0.024288518354296684,,,,,,1763155533.6034188,,,,,-0.05037682503461838,
,41130.55489132209,,,,,250.07113647460938,44,,,,44,,,,,,37760.447488775455,,,,,,,,,,,,,,,,,,2405.148551767,,,90112000,,8196,,,,,,,,,,,0.02550024352967739,,,,,,1763155583.3961017,,,,,-0.05170680209994316,
,41136.876926970865,,,,,250.42236328125,45,,,,45,,,,,,37829.446653868734,,,,,,,,,,,,,,,,,,2454.933384439,,,92160000,,8173,,,,,,,,,,,0.021901382133364677,,,,,,1763155633.181001,,,,,-0.05583586171269417,
,41174.115997341,,,,,250.2638397216797,46,,,,46,,,,,,37896.36861668071,,,,,,,,,,,,,,,,,,2504.673517842,,,94208000,,8183,,,,,,,,,,,0.02248564176261425,,,,,,1763155682.9210188,,,,,-0.05601116269826889,
,41152.05904601797,,,,,250.58065795898438,47,,,,47,,,,,,37960.265977638795,,,,,,,,,,,,,,,,,,2554.440934656,,,96256000,,8177,,,,,,,,,,,0.022624434903264046,,,,,,1763155732.6875644,,,,,-0.05010099709033966,
,41153.96457365016,,,,,249.5760040283203,48,,,,48,,,,,,38021.73735838211,,,,,,,,,,,,,,,,,,2604.20434319,,,98304000,,8191,,,,,,,,,,,0.023684531450271606,,,,,,1763155782.452393,,,,,-0.05407267063856125,
,41162.13047110815,,,,,249.9915008544922,49,,,,49,,,,,,38081.02972354566,,,,,,,,,,,,,,,,,,2653.960398119,,,100352000,,8231,,,,,,,,,,,0.02247600443661213,,,,,,1763155832.206723,,,,,-0.05557318776845932,
