eval_video/len_s/h4_thrust_aim,timing/sps,eval_video/return_s/h3_point_the_thruster,eval_avg/return_s/h5_rotate_fall,eval_video/len_s/h0_weak_thrust,eval_avg/solve_rate_s/h1_thrust_over_ball,episode_length,timing/num_updates,eval_video/len_s/h8_unicycle_balance,eval_avg/return_s/h8_unicycle_balance,eval_video/len_s/h6_unicycle_right,_step,media/eval_video_s/h3_point_the_thruster,media/eval_video_s/h7_unicycle_left,media/eval_video_s/h1_thrust_over_ball,media/eval_video_s/h2_one_wheel_car,media/eval_video_s/h6_unicycle_right,timing/sps_agg,eval_video/return_s/h1_thrust_over_ball,media/eval_video_s/h4_thrust_aim,eval_avg/solve_rate_s/h5_rotate_fall,media/eval_video_s/h0_weak_thrust,eval_avg/solve_rate_s/h7_unicycle_left,media/eval_video_s/h5_rotate_fall,eval/mean_eval_solve,media/eval_video_s/h9_explode_then_thrust_over,eval_video/return_s/h7_unicycle_left,media/eval_video_s/h8_unicycle_balance,eval_avg/solve_rate_s/h8_unicycle_balance,eval_video/return_s/h2_one_wheel_car,eval_avg/solve_rate_s/h2_one_wheel_car,eval_video/return_s/h4_thrust_aim,eval_avg/return_s/h2_one_wheel_car,eval_video/len_s/h3_point_the_thruster,eval_video/return_s/h6_unicycle_right,_runtime,eval_avg/return_s/h1_thrust_over_ball,eval_video/return_s/h8_unicycle_balance,timing/num_env_steps,eval_avg/return_s/h9_explode_then_thrust_over,num_completed_episodes,eval_avg/solve_rate_s/h4_thrust_aim,eval_video/return_s/h0_weak_thrust,eval_video/return_s/h5_rotate_fall,eval_video/len_s/h2_one_wheel_car,eval_avg/return_s/h4_thrust_aim,eval/mean_eval_return,eval_avg/return_s/h7_unicycle_left,eval_avg/return_s/h6_unicycle_right,eval_video/len_s/h7_unicycle_left,eval_avg/solve_rate_s/h3_point_the_thruster,episode_solved,eval_video/return_s/h9_explode_then_thrust_over,eval_avg/return_s/h3_point_the_thruster,eval_video/len_s/h1_thrust_over_ball,eval_avg/solve_rate_s/h0_weak_thrust,eval/mean_eval_eplen,_timestamp,eval_avg/return_s/h0_weak_thrust,eval_avg/solve_rate_s/h6_unicycle_right,eval_video/len_s/h9_explode_then_thrust_over,eval_avg/solve_rate_s/h9_explode_then_thrust_over,episode_return,eval_video/len_s/h5_rotate_fall
,41513.388790842495,,,,,23.921689987182617,16,,,,16,,,,,,33267.81941266456,,,,,,,,,,,,,,,,,,1003.480466264,,,32768000,,85698,,,,,,,,,,,0.10881233960390091,,,,,,1763151536.3189733,,,,,-0.5293576121330261,
,41542.17946944323,,,,,23.775957107543945,17,,,,17,,,,,,33662.2213022523,,,,,,,,,,,,,,,,,,1052.780486573,,,34816000,,86247,,,,,,,,,,,0.11067051440477371,,,,,,1763151585.618245,,,,,-0.5257924199104309,
,41544.61135445605,,,,,23.821456909179688,18,,,,18,,,,,,34020.82566221993,,,,,,,,,,,,,,,,,,1102.07441843,,,36864000,,85878,,,,,,,,,,,0.11062204837799072,,,,,,1763151634.9144306,,,,,-0.5258783102035522,
,41531.31721830209,,,,,23.790451049804688,19,,,,19,,,,,,34347.74247317452,,,,,,,,,,,,,,,,,,1151.389236215,,,38912000,,86037,,,,,,,,,,,0.10892987996339798,,,,,,1763151684.2269526,,,,,-0.5293701887130737,
,41528.629496784095,,,,,23.971752166748047,20,,,,20,,,,,,34647.29280546909,,,,,,,,,,,,,,,,,,1200.701602654,,,40960000,,85458,,,,,,,,,,,0.10903602093458176,,,,,,1763151733.5418456,,,,,-0.5287948250770569,
,41529.09188218616,,,,,23.855287551879883,21,,,,21,,,,,,34922.86802508246,,,,,,,,,,,,,,,,,,1250.018570125,,,43008000,,85867,,,,,,,,,,,0.1103101298213005,,,,,,1763151782.8574235,,,,,-0.5265142917633057,
,41531.82504519243,,,,,23.605754852294922,22,,,,22,,,,,,35177.31182889181,,,,,,,,,,,,,,,,,,1299.329858092,,,45056000,,86766,,,,,,,,,,,0.10824516415596008,,,,,,1763151832.1689212,,,,,-0.5314614176750183,
,41533.73799138799,,,,,23.803062438964844,23,,,,23,,,,,,35412.95033564584,,,,,,,,,,,,,,,,,,1348.637622153,,,47104000,,86159,,,,,,,,,,,0.10975057631731033,,,,,,1763151881.4781256,,,,,-0.5273728370666504,
,41543.37166830746,,,,,23.88249969482422,24,,,,24,,,,,,35632.03803980627,,,,,,,,,,,,,,,,,,1397.936267305,,,49152000,,85651,,,,,,,,,,,0.10949084162712097,,,,,,1763151930.7760909,,,,,-0.5283820033073425,
,41531.032888859096,,,,,23.950153350830078,25,,,,25,,,,,,35835.63928625525,,,,,,,,,,,,,,,,,,1447.244735003,,,51200000,,85581,,,,,,,,,,,0.10789778083562851,,,,,,1763151980.0885057,,,,,-0.5312880873680115,
,41537.2285782564,,,,,23.856843948364258,26,,,,26,,,,,,36025.834293773354,,,,,,,,,,,,,,,,,,1496.548075054,,,53248000,,85836,,,,,,,,,,,0.11043152213096619,,,,,,1763152029.3935118,,,,,-0.5263468623161316,
,41540.122916467095,,,,,23.741125106811523,27,,,,27,,,,,,36203.831212250254,,,,,,,,,,,,,,,,,,1545.850851034,,,55296000,,86192,,,,,,,,,,,0.10874558985233307,,,,,,1763152078.6951203,,,,,-0.5300706624984741,
,41517.5971403776,,,,,23.80056381225586,28,,,,28,,,,,,36370.079210537755,,,,,,,,,,,,,,,,,,1595.180325026,,,57344000,,86208,,,,,,,,,,,0.10804101824760437,,,,,,1763152128.0241373,,,,,-0.5312040448188782,
,41471.54798646353,,,,,23.741064071655273,29,,,,29,,,,,,36525.00985606913,,,,,,,,,,,,,,,,,,1644.563059045,,,59392000,,86083,,,,,,,,,,,0.10923178493976593,,,,,,1763152177.4069405,,,,,-0.5289530754089355,
,41463.33852958037,,,,,23.816951751708984,30,,,,30,,,,,,36670.593440252764,,,,,,,,,,,,,,,,,,1693.955179982,,,61440000,,85961,,,,,,,,,,,0.10879351943731308,,,,,,1763152226.800717,,,,,-0.5298669934272766,
,41525.4424697692,,,,,23.992504119873047,31,,,,31,,,,,,36809.41556549625,,,,,,,,,,,,,,,,,,1743.27548434,,,63488000,,85654,,,,,,,,,,,0.11077123880386353,,,,,,1763152276.1187632,,,,,-0.525033712387085,
,41529.06036014479,,,,,23.607393264770508,32,,,,32,,,,,,36940.60875158512,,,,,,,,,,,,,,,,,,1792.59294231,,,65536000,,86491,,,,,,,,,,,0.11045079678297043,,,,,,1763152325.4332972,,,,,-0.5262594819068909,
,41511.92026283248,,,,,23.835872650146484,33,,,,33,,,,,,37064.291679823735,,,,,,,,,,,,,,,,,,1841.926740079,,,67584000,,85939,,,,,,,,,,,0.1109158843755722,,,,,,1763152374.7690654,,,,,-0.5253601670265198,
,41524.45785262264,,,,,23.894527435302734,34,,,,34,,,,,,37181.753850700035,,,,,,,,,,,,,,,,,,1891.248779254,,,69632000,,85785,,,,,,,,,,,0.10973946750164032,,,,,,1763152424.0891674,,,,,-0.5274437069892883,
,41519.28962941606,,,,,23.858367919921875,35,,,,35,,,,,,37293.068733405715,,,,,,,,,,,,,,,,,,1940.572367834,,,71680000,,85532,,,,,,,,,,,0.11012252420186996,,,,,,1763152473.415369,,,,,-0.5266952514648438,
,41527.3186911437,,,,,23.812471389770508,36,,,,36,,,,,,37398.9941112494,,,,,,,,,,,,,,,,,,1989.893588354,,,73728000,,86376,,,,,,,,,,,0.10927803814411163,,,,,,1763152522.7325444,,,,,-0.5287953615188599,
,41514.25250235466,,,,,23.781742095947266,37,,,,37,,,,,,37499.46105443955,,,,,,,,,,,,,,,,,,2039.223649394,,,75776000,,86082,,,,,,,,,,,0.10926790535449982,,,,,,1763152572.0652697,,,,,-0.5288727879524231,
,41453.498872296994,,,,,23.967355728149414,38,,,,38,,,,,,37593.826405705,,,,,,,,,,,,,,,,,,2088.63257632,,,77824000,,85437,,,,,,,,,,,0.1096363365650177,,,,,,1763152621.474537,,,,,-0.5272476077079773,
,41444.7758486377,,,,,23.827547073364258,39,,,,39,,,,,,37683.60770558091,,,,,,,,,,,,,,,,,,2138.043651361,,,79872000,,85931,,,,,,,,,,,0.10901769995689392,,,,,,1763152670.8862367,,,,,-0.5295013785362244,
,41497.751698461805,,,,,23.770824432373047,40,,,,40,,,,,,37770.39658289297,,,,,,,,,,,,,,,,,,2187.396642132,,,81920000,,86157,,,,,,,,,,,0.10901029407978058,,,,,,1763152720.2411501,,,,,-0.5296244025230408,
,41515.95615578129,,,,,23.72893714904785,41,,,,41,,,,,,37853.692950402285,,,,,,,,,,,,,,,,,,2236.731758968,,,83968000,,86305,,,,,,,,,,,0.10985458642244339,,,,,,1763152769.5674248,,,,,-0.5274184346199036,
,41517.80503176332,,,,,23.824308395385742,42,,,,42,,,,,,37933.40185964802,,,,,,,,,,,,,,,,,,2286.052283884,,,86016000,,85957,,,,,,,,,,,0.10819362848997116,,,,,,1763152818.8956935,,,,,-0.5311182737350464,
,41518.772877851814,,,,,24.001123428344727,43,,,,43,,,,,,38009.73550211739,,,,,,,,,,,,,,,,,,2335.379611039,,,88064000,,85501,,,,,,,,,,,0.10930866003036499,,,,,,1763152868.2231622,,,,,-0.5281331539154053,
,41525.440462347295,,,,,23.70298194885254,44,,,,44,,,,,,38083.01404254024,,,,,,,,,,,,,,,,,,2384.699411804,,,90112000,,86355,,,,,,,,,,,0.11019628494977951,,,,,,1763152917.5424697,,,,,-0.5267277956008911,
,41527.05469297362,,,,,23.9068603515625,45,,,,45,,,,,,38153.33051572305,,,,,,,,,,,,,,,,,,2434.019267139,,,92160000,,85581,,,,,,,,,,,0.11022306233644485,,,,,,1763152966.8588662,,,,,-0.526424765586853,
,41524.15514994639,,,,,23.776891708374023,46,,,,46,,,,,,38220.77975647855,,,,,,,,,,,,,,,,,,2483.336378694,,,94208000,,86079,,,,,,,,,,,0.1094575896859169,,,,,,1763153016.1806512,,,,,-0.5284035205841064,
,41517.55038516932,,,,,23.77570915222168,47,,,,47,,,,,,38285.46318905849,,,,,,,,,,,,,,,,,,2532.667766005,,,96256000,,86031,,,,,,,,,,,0.11079727113246918,,,,,,1763153065.5086582,,,,,-0.525620698928833,
,41513.486696404114,,,,,24.007816314697266,48,,,,48,,,,,,38347.585021699924,,,,,,,,,,,,,,,,,,2581.997777245,,,98304000,,85459,,,,,,,,,,,0.1082039326429367,,,,,,1763153114.8424659,,,,,-0.5307913422584534,
,41518.38436941857,,,,,23.881357192993164,49,,,,49,,,,,,38407.446531963644,,,,,,,,,,,,,,,,,,2631.328130913,,,100352000,,85584,,,,,,,,,,,0.11048794537782669,,,,,,1763153164.1696544,,,,,-0.5259307026863098,
